,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,Latitude,Longitude
40,-0.8462696955083905,-1.173202509654787,-1.8553760907599508,-0.5932171288871878,-0.5420777928279957,-0.8177297232356846,0.4864273958892009,0.16061918859093485,-1.181579202284245,0.4117715543322951,0.6367353309263343,0.4492033870015851,-0.2685688913423157,-1.4689110704160924,-1.993000710515797,-0.3788189186415702,0.0072758985769065315,-0.1889729502688066,-0.7843849951802438,-0.8246554051776064,-0.64531883192244,-0.6222585881096068,-0.8026847411914094,-0.7768140727223856,39.989636148920596,18.24695849339136
41,-0.8169652988418921,-1.1168856784073797,-2.046894940859573,-0.8149551668577373,-0.597504994300543,-0.7429130766328538,0.5723457490940193,0.2916041429528861,-1.022203387439635,0.6946880052796129,0.5959270671729159,0.7037221197481811,-0.22688858093228825,-1.3112254778825292,-1.972548073784228,-0.2881271348730726,0.12951426950511513,-0.09762006808782313,-0.8083019001379195,-0.8523895256023962,-0.982466408566917,-0.8828038027243524,-0.8465705924490521,-0.8337708186739776,39.989647471182025,18.246976975538104
42,-0.9090648312223156,-0.8689556446662975,-0.8218627354295353,-0.7649161810890626,-0.7493935214879412,-0.8780428530405393,0.7195862210567864,0.48673751246409436,-0.3378816724587501,0.839149592739009,0.7045006890087057,0.8413181685646524,-0.14466758312209776,-0.7125824994129458,-0.7968280060345434,0.06954447006853519,0.02105743719018726,-0.039297987616176366,-1.005146837113438,-0.8037016588357537,-0.23902593519614035,-0.9027167837204523,-1.0243632451631137,-1.0227252605835544,39.989653891818705,18.246993325115227
43,-0.8671141919467629,-0.8615902643220738,-0.9647130409956102,-0.8797952972026625,-0.75547107218639,-0.9155415127904009,0.7740011780865047,0.643137457970917,0.00461705017521511,0.8396334056982981,0.7625173262233849,0.8594650906987888,-0.07855076620542895,-0.48190815709692925,-0.626021513426178,-0.08610820033071685,0.032069738667144146,-0.04269626783581728,-1.0285159302316336,-0.8974136144272205,-0.8049708323629081,-0.9803761386005884,-1.0758469769479442,-1.0435499771876215,39.98966249095491,18.24700967471051
44,-0.8938893400914504,-0.945442286702513,-1.0721854261738304,-0.8798795176644038,-0.7921464720675568,-0.9242115534299886,0.805841508980055,0.7058196236310716,0.2275115120021076,0.8782441609416323,0.7623659709533706,0.887389527390977,-0.06476319602048919,-0.4452536411164425,-0.5228141732765309,-0.01528254739725256,0.014877898260799698,-0.030102144936719435,-1.0525550028484905,-0.9854907207368733,-1.2130662713225318,-1.0034326748416966,-1.095893448836051,-1.0658832064399004,39.98967352599655,18.24702513578501
45,-0.5332533870677303,-0.49626739924837665,0.14777913120065045,-0.7814979868564074,-0.11088074704371936,-0.9146133057826197,0.7878997352225783,0.7331896140947629,0.26709000024335566,0.8311083732464223,0.7624020079224216,0.6665748087078808,0.26851114615991867,0.19321108820964286,0.4791320528905479,0.09650888858229197,0.3188101208888799,-0.20040599409286128,-0.7948126080750121,-0.699026245720782,0.11121982760208693,-0.9271863288944112,-0.587589926566674,-0.9411511812854645,39.98968372922286,18.247050726460998
46,1.021362299183267,-0.06329634855154558,0.23584146816607518,0.367047731791081,1.4972129819260218,-0.3563001782192641,0.2705364750421917,-0.6548599022781946,0.6525458625537874,0.456686764598976,1.5979349916375838,-0.2692549025762629,1.5770599143083694,-1.2266353958577016,0.48409807080198813,1.6977969071773462,2.447897570476541,-1.3974062166284984,0.30442394984468857,0.5229835082490183,-0.4548559811067561,-0.0033782465361783236,-0.21822128399619237,-0.15228559895915011,39.98969611095262,18.247076317132525
47,1.403017179577901,0.0945494179024474,0.43500959834955955,-0.8824229756089805,2.438625889602177,-0.9331322777140137,0.6953269213283672,0.5665259221640712,0.1435278906121619,-1.059575606535392,2.462358092701599,-1.0566810043817123,2.7205501694704437,1.1083640328253024,0.2963090231137539,-2.922897138222604,3.5248697504707778,-2.7947904910516765,0.39983693346484983,-0.26580227206216894,0.5560903403973203,0.03406863817810858,-0.04643727515740051,0.13705560964598332,39.98970648438137,18.247097642653358
48,-0.26724621494623607,1.2282514231947406,1.6713244919032861,-0.39511135248115536,1.4305791545288047,0.06771200985090144,-0.18104028136078,-0.8426620243437695,-0.21740861556833618,-0.8999743950884151,-0.5318700599826126,-1.0696233638927948,-1.064735681317105,0.9057677614885039,0.29741258264962994,-1.0158097792909948,0.6316206159854969,-0.6891112264026319,-0.0010843374599586685,1.204352390063112,1.433454860169321,0.39598318452676584,1.1426864959171386,0.631797902650301,39.98971932562125,18.247123233293763
49,0.17964583421786465,0.13738193744272578,0.8850741152836223,0.7788400700252257,0.7053288310007475,-0.2616275802480409,0.16558131024493322,-0.2069206833500628,-0.3637524891627813,-1.0473214926588463,0.08800616910092438,0.21584021654834035,0.5960873732909969,-0.5958930257236202,-0.3881063392639298,-1.1141211164009535,0.24490928648516844,-0.32276276049047786,-0.020985112618692268,0.1630343649114798,0.9634673039293329,1.2745655646379281,0.21726796044386096,-0.21019489322725035,39.98973325611465,18.247151667350153
50,0.9428683795408604,0.5796446987276679,-1.7970503301205252,0.09998946020825625,-0.7537065728728874,2.089080380274644,-0.6882954999876585,-0.3931343684691055,-1.7309479256523135,-1.1309789560501013,-1.975980962244419,0.07856789650746626,-0.11171192755809527,-1.0230782779854908,-2.266389192870148,0.21925956580327913,-0.8293069461881861,0.9178842742491495,0.791177792922742,0.4412400418211712,0.170749476179119,0.5694332719332028,0.8273672957298068,0.9567434216817132,39.989748046087584,18.247172992870276
51,-0.8187096081672789,-0.6784755776101958,-0.49571655585399615,-0.7144921874952876,-0.7621484613054764,-0.6081875558319639,0.7000440073866708,0.0739882812750743,-1.788191934254887,0.7810796321638754,0.5556420602101194,0.7961681916381022,-0.07714959037362552,-0.9911924077733006,-1.304379560129164,0.03200173522072715,-0.025669328652526774,0.050059308733697516,-0.9314265343518341,-0.40052888960686744,1.6893650462608216,-0.8604400689154992,-0.9168414528886195,-0.8284236899942072,39.989757389815395,18.2472085354203
52,-0.821064425756551,-0.8893520825426204,-0.8505475357440069,-0.8888020740111328,-0.7861435205635531,-0.9335975104235094,0.888895917078046,0.7787655357151105,0.43438151273621095,0.8784550537700404,0.7797487633448391,0.9055364495251136,0.10487249134977308,-0.2679240749700747,-0.25668466031371556,-0.01904747833789399,0.02118042429580297,-0.03981676762843035,-1.0638430311115918,-1.0001703549443297,-1.204770307606138,-1.0149416345367834,-1.1106892156627322,-1.080737431333132,39.98977023105772,18.247234126065422
